HistoricCandle(open=Quotation(units=590, nano=300000000), high=Quotation(units=590, nano=300000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=300000000), volume=5, time=datetime.datetime(2023, 9, 2, 11, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=100000000), high=Quotation(units=591, nano=100000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=100000000), volume=137, time=datetime.datetime(2023, 9, 4, 11, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=100000000), high=Quotation(units=591, nano=200000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=200000000), volume=202, time=datetime.datetime(2023, 9, 4, 11, 10, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=300000000), high=Quotation(units=591, nano=300000000), low=Quotation(units=591, nano=100000000), close=Quotation(units=591, nano=100000000), volume=6, time=datetime.datetime(2023, 9, 4, 11, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=300000000), high=Quotation(units=591, nano=300000000), low=Quotation(units=591, nano=100000000), close=Quotation(units=591, nano=300000000), volume=267, time=datetime.datetime(2023, 9, 4, 11, 12, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=300000000), high=Quotation(units=591, nano=500000000), low=Quotation(units=591, nano=300000000), close=Quotation(units=591, nano=300000000), volume=353, time=datetime.datetime(2023, 9, 4, 11, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=400000000), high=Quotation(units=591, nano=400000000), low=Quotation(units=591, nano=300000000), close=Quotation(units=591, nano=400000000), volume=107, time=datetime.datetime(2023, 9, 4, 11, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=400000000), high=Quotation(units=591, nano=500000000), low=Quotation(units=591, nano=300000000), close=Quotation(units=591, nano=500000000), volume=131, time=datetime.datetime(2023, 9, 4, 11, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=500000000), high=Quotation(units=591, nano=600000000), low=Quotation(units=591, nano=300000000), close=Quotation(units=591, nano=600000000), volume=279, time=datetime.datetime(2023, 9, 4, 11, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=600000000), high=Quotation(units=591, nano=700000000), low=Quotation(units=591, nano=300000000), close=Quotation(units=591, nano=300000000), volume=346, time=datetime.datetime(2023, 9, 4, 11, 17, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=500000000), high=Quotation(units=591, nano=500000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=200000000), volume=141, time=datetime.datetime(2023, 9, 4, 11, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=500000000), high=Quotation(units=591, nano=600000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=400000000), volume=1255, time=datetime.datetime(2023, 9, 4, 11, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=100000000), high=Quotation(units=591, nano=400000000), low=Quotation(units=591, nano=100000000), close=Quotation(units=591, nano=400000000), volume=107, time=datetime.datetime(2023, 9, 4, 11, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=400000000), high=Quotation(units=591, nano=600000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=600000000), volume=532, time=datetime.datetime(2023, 9, 4, 11, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=600000000), high=Quotation(units=591, nano=600000000), low=Quotation(units=591, nano=400000000), close=Quotation(units=591, nano=600000000), volume=176, time=datetime.datetime(2023, 9, 4, 11, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=600000000), high=Quotation(units=591, nano=700000000), low=Quotation(units=591, nano=600000000), close=Quotation(units=591, nano=700000000), volume=34, time=datetime.datetime(2023, 9, 4, 11, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=600000000), high=Quotation(units=591, nano=700000000), low=Quotation(units=591, nano=400000000), close=Quotation(units=591, nano=400000000), volume=39, time=datetime.datetime(2023, 9, 4, 11, 24, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=500000000), high=Quotation(units=591, nano=600000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=300000000), volume=78, time=datetime.datetime(2023, 9, 4, 11, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=300000000), high=Quotation(units=591, nano=600000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=300000000), volume=155, time=datetime.datetime(2023, 9, 4, 11, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=300000000), high=Quotation(units=591, nano=700000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=200000000), volume=2459, time=datetime.datetime(2023, 9, 4, 11, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=500000000), high=Quotation(units=591, nano=500000000), low=Quotation(units=591, nano=500000000), close=Quotation(units=591, nano=500000000), volume=26, time=datetime.datetime(2023, 9, 4, 11, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=500000000), high=Quotation(units=591, nano=500000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=500000000), volume=41, time=datetime.datetime(2023, 9, 4, 11, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=500000000), high=Quotation(units=591, nano=500000000), low=Quotation(units=591, nano=500000000), close=Quotation(units=591, nano=500000000), volume=100, time=datetime.datetime(2023, 9, 4, 11, 30, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=300000000), high=Quotation(units=591, nano=400000000), low=Quotation(units=591, nano=300000000), close=Quotation(units=591, nano=400000000), volume=31, time=datetime.datetime(2023, 9, 4, 11, 31, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=200000000), high=Quotation(units=591, nano=200000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=200000000), volume=24, time=datetime.datetime(2023, 9, 4, 11, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=200000000), high=Quotation(units=591, nano=200000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=200000000), volume=21, time=datetime.datetime(2023, 9, 4, 11, 33, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=200000000), high=Quotation(units=591, nano=200000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=0), volume=33, time=datetime.datetime(2023, 9, 4, 11, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=0), high=Quotation(units=591, nano=200000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=200000000), volume=38, time=datetime.datetime(2023, 9, 4, 11, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=200000000), high=Quotation(units=591, nano=200000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=100000000), volume=80, time=datetime.datetime(2023, 9, 4, 11, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=200000000), high=Quotation(units=591, nano=200000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=200000000), volume=38, time=datetime.datetime(2023, 9, 4, 11, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=200000000), high=Quotation(units=591, nano=300000000), low=Quotation(units=591, nano=100000000), close=Quotation(units=591, nano=300000000), volume=77, time=datetime.datetime(2023, 9, 4, 11, 38, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=300000000), high=Quotation(units=591, nano=300000000), low=Quotation(units=591, nano=200000000), close=Quotation(units=591, nano=300000000), volume=24, time=datetime.datetime(2023, 9, 4, 11, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=200000000), high=Quotation(units=591, nano=200000000), low=Quotation(units=591, nano=100000000), close=Quotation(units=591, nano=200000000), volume=41, time=datetime.datetime(2023, 9, 4, 11, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=100000000), high=Quotation(units=591, nano=100000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=0), volume=387, time=datetime.datetime(2023, 9, 4, 11, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=0), high=Quotation(units=591, nano=100000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=0), volume=43, time=datetime.datetime(2023, 9, 4, 11, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=0), high=Quotation(units=591, nano=100000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=100000000), volume=317, time=datetime.datetime(2023, 9, 4, 11, 43, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=100000000), high=Quotation(units=591, nano=100000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=100000000), volume=93, time=datetime.datetime(2023, 9, 4, 11, 44, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=100000000), high=Quotation(units=591, nano=100000000), low=Quotation(units=590, nano=900000000), close=Quotation(units=591, nano=0), volume=200, time=datetime.datetime(2023, 9, 4, 11, 45, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=0), high=Quotation(units=591, nano=100000000), low=Quotation(units=590, nano=900000000), close=Quotation(units=591, nano=100000000), volume=263, time=datetime.datetime(2023, 9, 4, 11, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=100000000), high=Quotation(units=591, nano=100000000), low=Quotation(units=590, nano=900000000), close=Quotation(units=591, nano=100000000), volume=84, time=datetime.datetime(2023, 9, 4, 11, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=0), high=Quotation(units=591, nano=100000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=100000000), volume=155, time=datetime.datetime(2023, 9, 4, 11, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=100000000), high=Quotation(units=591, nano=100000000), low=Quotation(units=591, nano=0), close=Quotation(units=591, nano=100000000), volume=220, time=datetime.datetime(2023, 9, 4, 11, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=591, nano=0), high=Quotation(units=591, nano=100000000), low=Quotation(units=590, nano=900000000), close=Quotation(units=590, nano=900000000), volume=225, time=datetime.datetime(2023, 9, 4, 11, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=800000000), high=Quotation(units=590, nano=900000000), low=Quotation(units=590, nano=800000000), close=Quotation(units=590, nano=800000000), volume=597, time=datetime.datetime(2023, 9, 4, 11, 51, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=800000000), high=Quotation(units=590, nano=800000000), low=Quotation(units=590, nano=600000000), close=Quotation(units=590, nano=700000000), volume=185, time=datetime.datetime(2023, 9, 4, 11, 52, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=800000000), high=Quotation(units=590, nano=800000000), low=Quotation(units=590, nano=800000000), close=Quotation(units=590, nano=800000000), volume=12, time=datetime.datetime(2023, 9, 4, 11, 53, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=800000000), high=Quotation(units=590, nano=800000000), low=Quotation(units=590, nano=600000000), close=Quotation(units=590, nano=800000000), volume=28, time=datetime.datetime(2023, 9, 4, 11, 54, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=600000000), high=Quotation(units=590, nano=800000000), low=Quotation(units=590, nano=400000000), close=Quotation(units=590, nano=400000000), volume=727, time=datetime.datetime(2023, 9, 4, 11, 55, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=300000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=589, nano=900000000), close=Quotation(units=590, nano=0), volume=6262, time=datetime.datetime(2023, 9, 4, 11, 56, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=589, nano=800000000), close=Quotation(units=589, nano=800000000), volume=2748, time=datetime.datetime(2023, 9, 4, 11, 57, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=589, nano=800000000), close=Quotation(units=590, nano=500000000), volume=1219, time=datetime.datetime(2023, 9, 4, 11, 58, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=500000000), high=Quotation(units=590, nano=600000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=300000000), volume=320, time=datetime.datetime(2023, 9, 4, 11, 59, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=500000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=500000000), close=Quotation(units=590, nano=500000000), volume=6, time=datetime.datetime(2023, 9, 4, 12, 0, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=300000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=500000000), volume=17, time=datetime.datetime(2023, 9, 4, 12, 1, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=500000000), volume=60, time=datetime.datetime(2023, 9, 4, 12, 2, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=500000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=300000000), volume=10, time=datetime.datetime(2023, 9, 4, 12, 3, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=500000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=400000000), close=Quotation(units=590, nano=500000000), volume=217, time=datetime.datetime(2023, 9, 4, 12, 4, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=500000000), high=Quotation(units=590, nano=600000000), low=Quotation(units=590, nano=400000000), close=Quotation(units=590, nano=400000000), volume=179, time=datetime.datetime(2023, 9, 4, 12, 5, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=500000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=400000000), close=Quotation(units=590, nano=500000000), volume=46, time=datetime.datetime(2023, 9, 4, 12, 6, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=400000000), close=Quotation(units=590, nano=400000000), volume=121, time=datetime.datetime(2023, 9, 4, 12, 7, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=400000000), close=Quotation(units=590, nano=400000000), volume=225, time=datetime.datetime(2023, 9, 4, 12, 8, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=300000000), volume=1103, time=datetime.datetime(2023, 9, 4, 12, 9, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=400000000), volume=152, time=datetime.datetime(2023, 9, 4, 12, 10, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=400000000), volume=31, time=datetime.datetime(2023, 9, 4, 12, 11, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=400000000), volume=307, time=datetime.datetime(2023, 9, 4, 12, 12, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=300000000), volume=51, time=datetime.datetime(2023, 9, 4, 12, 13, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=500000000), volume=183, time=datetime.datetime(2023, 9, 4, 12, 14, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=400000000), volume=521, time=datetime.datetime(2023, 9, 4, 12, 15, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=500000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=100000000), volume=806, time=datetime.datetime(2023, 9, 4, 12, 16, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=0), close=Quotation(units=590, nano=400000000), volume=760, time=datetime.datetime(2023, 9, 4, 12, 17, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=300000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=200000000), volume=604, time=datetime.datetime(2023, 9, 4, 12, 18, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=342, time=datetime.datetime(2023, 9, 4, 12, 19, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=200000000), volume=64, time=datetime.datetime(2023, 9, 4, 12, 20, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=27, time=datetime.datetime(2023, 9, 4, 12, 21, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=200000000), volume=3, time=datetime.datetime(2023, 9, 4, 12, 22, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=31, time=datetime.datetime(2023, 9, 4, 12, 23, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=200000000), volume=576, time=datetime.datetime(2023, 9, 4, 12, 24, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=0), close=Quotation(units=590, nano=0), volume=383, time=datetime.datetime(2023, 9, 4, 12, 25, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=100000000), volume=22, time=datetime.datetime(2023, 9, 4, 12, 26, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=271, time=datetime.datetime(2023, 9, 4, 12, 27, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=113, time=datetime.datetime(2023, 9, 4, 12, 28, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=200000000), volume=237, time=datetime.datetime(2023, 9, 4, 12, 29, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=472, time=datetime.datetime(2023, 9, 4, 12, 30, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=100, time=datetime.datetime(2023, 9, 4, 12, 31, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=0), close=Quotation(units=590, nano=200000000), volume=269, time=datetime.datetime(2023, 9, 4, 12, 32, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=200000000), volume=40, time=datetime.datetime(2023, 9, 4, 12, 33, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=763, time=datetime.datetime(2023, 9, 4, 12, 34, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=300000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=500000000), volume=17, time=datetime.datetime(2023, 9, 4, 12, 35, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=400000000), volume=407, time=datetime.datetime(2023, 9, 4, 12, 36, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=500000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=400000000), close=Quotation(units=590, nano=400000000), volume=137, time=datetime.datetime(2023, 9, 4, 12, 37, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=500000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=500000000), volume=23, time=datetime.datetime(2023, 9, 4, 12, 38, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=300000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=300000000), close=Quotation(units=590, nano=300000000), volume=74, time=datetime.datetime(2023, 9, 4, 12, 39, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=300000000), high=Quotation(units=590, nano=300000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=200000000), volume=255, time=datetime.datetime(2023, 9, 4, 12, 40, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=300000000), high=Quotation(units=590, nano=300000000), low=Quotation(units=590, nano=200000000), close=Quotation(units=590, nano=200000000), volume=49, time=datetime.datetime(2023, 9, 4, 12, 41, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=234, time=datetime.datetime(2023, 9, 4, 12, 42, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=300000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=300000000), volume=91, time=datetime.datetime(2023, 9, 4, 12, 43, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=400000000), high=Quotation(units=590, nano=400000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=100000000), volume=95, time=datetime.datetime(2023, 9, 4, 12, 44, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=100000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=100000000), volume=16, time=datetime.datetime(2023, 9, 4, 12, 45, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=100000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=0), close=Quotation(units=590, nano=0), volume=186, time=datetime.datetime(2023, 9, 4, 12, 46, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=200000000), high=Quotation(units=590, nano=200000000), low=Quotation(units=590, nano=100000000), close=Quotation(units=590, nano=200000000), volume=154, time=datetime.datetime(2023, 9, 4, 12, 47, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=590, nano=0), high=Quotation(units=590, nano=0), low=Quotation(units=589, nano=500000000), close=Quotation(units=589, nano=600000000), volume=4054, time=datetime.datetime(2023, 9, 4, 12, 48, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=589, nano=600000000), high=Quotation(units=589, nano=600000000), low=Quotation(units=589, nano=400000000), close=Quotation(units=589, nano=600000000), volume=1105, time=datetime.datetime(2023, 9, 4, 12, 49, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=589, nano=600000000), high=Quotation(units=589, nano=600000000), low=Quotation(units=589, nano=600000000), close=Quotation(units=589, nano=600000000), volume=4, time=datetime.datetime(2023, 9, 4, 12, 50, tzinfo=datetime.timezone.utc), is_complete=True)
HistoricCandle(open=Quotation(units=589, nano=600000000), high=Quotation(units=589, nano=600000000), low=Quotation(units=589, nano=500000000), close=Quotation(units=589, nano=600000000), volume=212, time=datetime.datetime(2023, 9, 4, 12, 51, tzinfo=datetime.timezone.utc), is_complete=True)
